Timestamp,TimeDelta,RtpTimeDelta,SizeDelta,RCState,NumDeltas,BWState,NoiseVar,RecvRate,RecvBWE,SSRC,LastT,Threshold,TimeOverUsing,RCRegion,RCAvgMax,RCVarMax
303083887,   11,   36.000000, -1576, -, 632, 2,          -,      -,      -,         -, 19.350918, 12.500000, 36.000000, -,      -,       -
303083950,   63,   36.000000,  1636, -, 633, 2,          -,      -,      -,         -, 20.024432, 12.500000, 72.000000, -,      -,       -
303083950,    -,           -,     -, 2,   -, -, 251.577235, 209472, 173101,1843363638,         -,         -,         -, 0, 217235,0.591419
303083952,    -,           -,     -, 2,   -, -, 251.577235, 209472, 173101,1843363638,         -,         -,         -, 0, 216847,0.574392
303084030,   73,   69.000000,  -108, -, 634, 2,          -,      -,      -,         -, 20.866582, 12.500000,  0.000000, -,      -,       -
303084119,   77,  106.000000,   -60, -, 635, 2,          -,      -,      -,         -, 16.214300, 12.500000,106.000000, -,      -,       -
303084154,    -,           -,     -, 2,   -, -, 251.577235, 195680, 166328,1843363638,         -,         -,         -, 0, 215789,0.639371
303084190,   82,   36.000000,    80, -, 636, 2,          -,      -,      -,         -, 23.591158, 12.500000,  0.000000, -,      -,       -
303084203,   60,   36.000000, -1511, -, 637, 2,          -,      -,      -,         -, 30.911610, 12.500000, 36.000000, -,      -,       -
303084245,   27,   72.000000,  1898, -, 638, 2,          -,      -,      -,         -, 19.098825, 12.500000,108.000000, -,      -,       -
303084267,   40,   37.000000,   -73, -, 639, 2,          -,      -,      -,         -, 19.713130, 12.500000,  0.000000, -,      -,       -
303084304,    9,   36.000000, -1943, -, 640, 2,          -,      -,      -,         -, 19.578852, 12.500000, 36.000000, -,      -,       -
303084356,    -,           -,     -, 2,   -, -, 251.577235, 201408, 166328,1843363638,         -,         -,         -, 0, 215070,0.650797
303084375,   62,   72.000000,  2019, -, 641, 2,          -,      -,      -,         -, 13.175031, 12.500000,108.000000, -,      -,       -
303084519,   81,   36.000000,   574, -, 642, 2,          -,      -,      -,         -, 19.500287, 12.500000,  0.000000, -,      -,       -
303084557,    -,           -,     -, 2,   -, -, 251.577235, 210960, 166328,1843363638,         -,         -,         -, 0, 214864,0.621805
303084593,  125,  139.000000,  -834, -, 643, 2,          -,      -,      -,         -, 18.992360, 12.500000,139.000000, -,      -,       -
303084671,   65,   72.000000,  -627, -, 644, 2,          -,      -,      -,         -, 19.202884, 12.500000,  0.000000, -,      -,       -
303084750,   72,   70.000000,  -364, -, 645, 2,          -,      -,      -,         -, 20.348093, 12.500000, 70.000000, -,      -,       -
303084760,    -,           -,     -, 2,   -, -, 251.577235, 188616, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303084806,   78,  393.000000,  -389, -, 646, 1,          -,      -,      -,         -,-33.083713, 12.500000, -1.000000, -,      -,       -
303084879,   56,   64.000000,   325, -, 647, 1,          -,      -,      -,         -,-35.133398, 12.500000, -1.000000, -,      -,       -
303084962,    -,           -,     -, 0,   -, -, 251.577235, 170144, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303084965,   97,   75.000000,   787, -, 648, 1,          -,      -,      -,         -,-33.102305, 12.500000, -1.000000, -,      -,       -
303084984,   72,   37.000000,  -132, -, 649, 1,          -,      -,      -,         -,-26.600899, 12.500000, -1.000000, -,      -,       -
303085030,    9,   31.000000, -1322, -, 650, 1,          -,      -,      -,         -,-27.207086, 12.500000, -1.000000, -,      -,       -
303085051,   56,   36.000000,  1451, -, 651, 1,          -,      -,      -,         -,-27.106037, 12.500000, -1.000000, -,      -,       -
303085112,   12,   31.000000, -1407, -, 652, 1,          -,      -,      -,         -,-26.976571, 12.500000, -1.000000, -,      -,       -
303085164,    -,           -,     -, 0,   -, -, 251.577235, 178728, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303085172,   65,   36.000000,  1602, -, 653, 1,          -,      -,      -,         -,-25.625072, 12.500000, -1.000000, -,      -,       -
303085239,   72,   70.000000,  -221, -, 654, 1,          -,      -,      -,         -,-24.631478, 12.500000, -1.000000, -,      -,       -
303085317,   60,   69.000000,    52, -, 655, 1,          -,      -,      -,         -,-26.344668, 12.500000, -1.000000, -,      -,       -
303085367,    -,           -,     -, 0,   -, -, 251.577235, 161832, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303085384,   82,   69.000000,  -180, -, 656, 1,          -,      -,      -,         -,-23.420816, 12.500000, -1.000000, -,      -,       -
303085527,   72,   69.000000,   662, -, 657, 1,          -,      -,      -,         -,-24.477284, 12.500000, -1.000000, -,      -,       -
303085580,    -,           -,     -, 0,   -, -, 251.577235, 153240, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303085598,  138,  138.000000,  -714, -, 658, 1,          -,      -,      -,         -,-22.587145, 12.500000, -1.000000, -,      -,       -
303085666,   58,   69.000000,  -277, -, 659, 1,          -,      -,      -,         -,-23.867873, 12.500000, -1.000000, -,      -,       -
303085751,   67,   69.000000,  -292, -, 660, 1,          -,      -,      -,         -,-23.419040, 12.500000, -1.000000, -,      -,       -
303085782,    -,           -,     -, 0,   -, -, 251.577235, 156936, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303085892,   89,  103.000000,   310, -, 661, 1,          -,      -,      -,         -,-26.799372, 12.500000, -1.000000, -,      -,       -
303085952,  138,  104.000000,   -72, -, 662, 1,          -,      -,      -,         -,-20.106579, 12.500000, -1.000000, -,      -,       -
303085984,    -,           -,     -, 0,   -, -, 251.577235, 139296, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303086038,   59,   69.000000,  -190, -, 663, 1,          -,      -,      -,         -,-21.454792, 12.500000, -1.000000, -,      -,       -
303086048,   83,   69.000000,   -63, -, 664, 1,          -,      -,      -,         -,-18.554828, 12.500000, -1.000000, -,      -,       -
303086104,   13,   35.000000,  -530, -, 665, 1,          -,      -,      -,         -,-21.331854, 12.500000, -1.000000, -,      -,       -
303086164,   56,   35.000000,   813, -, 666, 1,          -,      -,      -,         -,-19.366793, 12.500000, -1.000000, -,      -,       -
303086187,    -,           -,     -, 0,   -, -, 251.577235, 131160, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303086192,   74,   69.000000,    56, -, 667, 1,          -,      -,      -,         -,-18.482279, 12.500000, -1.000000, -,      -,       -
303086238,   14,   35.000000,  -856, -, 668, 1,          -,      -,      -,         -,-20.237723, 12.500000, -1.000000, -,      -,       -
303086317,   56,   35.000000,   889, -, 669, 1,          -,      -,      -,         -,-18.445732, 12.500000, -1.000000, -,      -,       -
303086384,   91,  103.000000,   188, -, 670, 1,          -,      -,      -,         -,-21.267635, 12.500000, -1.000000, -,      -,       -
303086391,    -,           -,     -, 0,   -, -, 251.577235, 121112, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303086461,   73,   36.000000,  1015, -, 671, 1,          -,      -,      -,         -,-16.644679, 12.500000, -1.000000, -,      -,       -
303086479,   56,   68.000000, -1189, -, 672, 1,          -,      -,      -,         -,-15.728024, 12.500000, -1.000000, -,      -,       -
303086534,   11,   35.000000, -1022, -, 673, 1,          -,      -,      -,         -,-17.678414, 12.500000, -1.000000, -,      -,       -
303086593,    -,           -,     -, 0,   -, -, 251.577235, 137024, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303086601,   64,   35.000000,  1193, -, 674, 1,          -,      -,      -,         -,-15.084843, 12.500000, -1.000000, -,      -,       -
303086667,   70,   69.000000,    85, -, 675, 1,          -,      -,      -,         -,-15.068019, 12.500000, -1.000000, -,      -,       -
303086690,   65,   69.000000,  -101, -, 676, 1,          -,      -,      -,         -,-15.551016, 12.500000, -1.000000, -,      -,       -
303086741,   12,   34.000000, -1227, -, 677, 1,          -,      -,      -,         -,-16.544357, 12.500000, -1.000000, -,      -,       -
303086793,    -,           -,     -, 0,   -, -, 251.577235, 148968, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303086816,   72,   70.000000,  1468, -, 678, 1,          -,      -,      -,         -,-20.195156, 12.500000, -1.000000, -,      -,       -
303086924,   70,   35.000000,    71, -, 679, 1,          -,      -,      -,         -,-13.210579, 12.500000, -1.000000, -,      -,       -
303086964,  102,  104.000000,  -350, -, 680, 1,          -,      -,      -,         -,-12.589664, 12.500000, -1.000000, -,      -,       -
303086994,    -,           -,     -, 0,   -, -, 251.577235, 166880, 160324,1843363638,         -,         -,         -, 0, 213552,0.736304
303087035,   38,   35.000000,  -165, -, 681, 0,          -,      -,      -,         -,-11.455852, 12.500000, -1.000000, -,      -,       -
303087114,   63,   69.000000,  -120, -, 682, 0,          -,      -,      -,         -,-12.316939, 12.500000, -1.000000, -,      -,       -
303087178,   79,   69.000000,  -131, -, 683, 0,          -,      -,      -,         -, -9.836151, 12.500000, -1.000000, -,      -,       -
303087197,    -,           -,     -, 1,   -, -, 250.910768, 159112, 161324,1843363638,         -,         -,         -, 0, 213552,0.736304
303087247,   64,   68.000000,   -66, -, 684, 0,          -,      -,      -,         -,-10.441319, 12.500000, -1.000000, -,      -,       -
303087329,   69,   69.000000,  -239, -, 685, 0,          -,      -,      -,         -, -9.727979, 12.500000, -1.000000, -,      -,       -
303087393,   82,   69.000000,    36, -, 686, 0,          -,      -,      -,         -, -7.115920, 12.500000, -1.000000, -,      -,       -
303087397,    -,           -,     -, 1,   -, -, 249.795389, 141800, 163116,1843363638,         -,         -,         -, 0, 213552,0.736304
303087470,   78,   69.000000,   906, -, 687, 0,          -,      -,      -,         -, -7.800709, 12.500000, -1.000000, -,      -,       -
303087531,   63,   69.000000,  -634, -, 688, 0,          -,      -,      -,         -, -7.217264, 12.500000, -1.000000, -,      -,       -
303087597,    -,           -,     -, 1,   -, -, 248.910789, 134544, 164928,1843363638,         -,         -,         -, 0, 213552,0.736304
303087609,   62,   69.000000,   100, -, 689, 0,          -,      -,      -,         -, -8.915422, 12.500000, -1.000000, -,      -,       -
303087625,   77,   68.000000,    59, -, 690, 0,          -,      -,      -,         -, -7.200907, 12.500000, -1.000000, -,      -,       -
303087683,   16,   35.000000,  -789, -, 691, 0,          -,      -,      -,         -, -8.852309, 12.500000, -1.000000, -,      -,       -
303087702,   70,   36.000000,  1371, -, 692, 0,          -,      -,      -,         -, -5.709934, 12.500000, -1.000000, -,      -,       -
303087753,    7,   34.000000, -1475, -, 693, 0,          -,      -,      -,         -, -7.064573, 12.500000, -1.000000, -,      -,       -
303087781,   68,   36.000000,  1558, -, 694, 0,          -,      -,      -,         -, -4.876595, 12.500000, -1.000000, -,      -,       -
303087798,    -,           -,     -, 1,   -, -, 247.210055, 138920, 166769,1843363638,         -,         -,         -, 0, 213552,0.736304
303087813,   11,   35.000000, -1620, -, 695, 0,          -,      -,      -,         -, -5.206462, 12.500000, -1.000000, -,      -,       -
303087891,   47,   35.000000,  1239, -, 696, 0,          -,      -,      -,         -, -6.223533, 12.500000, -1.000000, -,      -,       -
303087909,   76,   69.000000,   -39, -, 697, 0,          -,      -,      -,         -, -4.662919, 12.500000, -1.000000, -,      -,       -
303087974,    6,   34.000000, -1107, -, 698, 0,          -,      -,      -,         -, -7.245378, 12.500000, -1.000000, -,      -,       -
303087998,    -,           -,     -, 1,   -, -, 245.900604, 141368, 168621,1843363638,         -,         -,         -, 0, 213552,0.736304
303088035,   73,   36.000000,  1338, -, 699, 0,          -,      -,      -,         -, -3.442393, 12.500000, -1.000000, -,      -,       -
303088107,   63,   68.000000,   -88, -, 700, 0,          -,      -,      -,         -, -4.200244, 12.500000, -1.000000, -,      -,       -
303088135,   72,   69.000000,  -162, -, 701, 0,          -,      -,      -,         -, -3.122730, 12.500000, -1.000000, -,      -,       -
303088174,   17,   35.000000, -1061, -, 702, 0,          -,      -,      -,         -, -3.794794, 12.500000, -1.000000, -,      -,       -
303088200,    -,           -,     -, 1,   -, -, 244.751669, 154072, 170513,1843363638,         -,         -,         -, 0, 213552,0.736304
303088250,   49,   35.000000,  1113, -, 703, 0,          -,      -,      -,         -, -4.056840, 12.500000, -1.000000, -,      -,       -
303088326,   67,   69.000000,  -299, -, 704, 0,          -,      -,      -,         -, -3.612174, 12.500000, -1.000000, -,      -,       -
303088343,   76,   69.000000,    64, -, 705, 0,          -,      -,      -,         -, -2.359234, 12.500000, -1.000000, -,      -,       -
303088400,    -,           -,     -, 1,   -, -, 243.446599, 157376, 172407,1843363638,         -,         -,         -, 0, 213552,0.736304
303088406,   17,   34.000000,  -868, -, 706, 0,          -,      -,      -,         -, -3.369067, 12.500000, -1.000000, -,      -,       -
303088463,   88,   36.000000,  2058, -, 707, 0,          -,      -,      -,         -,  1.406029, 12.500000, -1.000000, -,      -,       -
303088540,   31,   68.000000, -1365, -, 708, 0,          -,      -,      -,         -, -2.240374, 12.500000, -1.000000, -,      -,       -
303088600,    -,           -,     -, 1,   -, -, 243.792183, 169400, 174322,1843363638,         -,         -,         -, 0, 213552,0.736304
